TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190810,27.212,1.0,25.711,1.525,1.0,28.713,2.26,1.0,26.275,24.325,1.086,28.224,2.382,27.212,1.0,25.711,1.525,1.0,28.713,2.26,1.0,396.873,159.589,1.0,192.864,159.589,1.0,-9999,-9999,411.326,411.326,0.0,495.282,1.0,478.496,495.282,1.0,5.533,1.0,4.753,5.533,1.0,99.062,99.071,1.0,0.749,0.749,0.0,0.811,0.775,1.0,0.12633010416666668,1.0,95.90813333333334,1.0,311.5549375,1.0,423.505,1.0,25.254,1.0,-9999,-9999,71.2913,-9999,-9999,-9999,-9999,5.36792,-9999,5.80215,-9999,-9999,-9999,-9999,1.35684,-9999,-9999,-9999,24,24,24,24,1.19095,0.895833,1.14931,2.26652,1.12501,0.895833,1.13812,2.26087,0.368151,0.898958,0.266846,-2.42241,-1.65831,-1.07037,0.681357,1.44052,2.24872,2.73136,0.979167,0.958333,0.958333,0.875,0.895833,0.854167,0.8125,12.0659,4.38169,0.875,1.86768,3.50602,-9.77054,10.3859,0.916667,1.1909,1.43036,11.956,4.22101,0.875,1.82631,3.48415,-9.78774,10.3526,0.916667,1.21492,1.45043,6.06957,7.33879,8.34348,11.125,12.5177,13.2731,13.2731,1.0,1.0,1.0,0.875,0.875,0.875,0.875,-10.7383,-10.5237,-10.4164,-9.92131,-9.76846,-8.93911,-8.00894,0.958333,0.916667,0.916667,0.916667,0.875,0.833333,0.75,12.8141,-9999,12.589,0.126387,10.8453,10.8453,11.6286,12.869,13.0251,13.0568,13.1858,10.8835,-9999,10.433,0.0829338,9.55071,9.55071,9.96414,10.4317,10.6168,10.8835,11.3726,14.4255,13.9904,11.9986,0.46473,6.43458,7.62086,9.31392,12.6349,13.7508,14.9353,16.0739,11.5952,12.1675,10.8484,0.276562,7.51457,8.4759,9.46965,11.0548,12.1672,12.484,13.2145,-9999,-9999
20190811,25.369,1.0,24.427,0.564,1.0,26.311,2.065,1.0,25.822,24.036,0.637,27.607,2.333,25.369,1.0,24.427,0.564,1.0,26.311,2.065,1.0,397.806,130.575,1.0,166.985,130.575,1.0,-9999,-9999,414.232,414.232,0.0,489.367,1.0,480.424,489.367,1.0,2.217,1.0,4.37,2.217,1.0,99.045,99.06,1.0,4.398,4.398,0.0,0.871,1.383,1.0,0.15759295833333334,1.0,85.414325,1.0,293.33345833333334,1.0,425.995,1.0,25.315,1.0,-9999,-9999,61.141,-9999,-9999,-9999,-9999,5.03001,-9999,10.9025,-9999,-9999,-9999,-9999,1.31878,-9999,-9999,-9999,24,24,24,23,1.52197,0.9375,1.22398,1.50055,1.39641,0.9375,1.22583,1.50206,-0.0909039,0.925521,0.137962,-1.70157,-0.822667,-0.581453,-0.402053,0.566898,0.913442,1.39641,0.895833,0.916667,0.916667,0.9375,0.9375,0.9375,0.9375,9.69039,6.60499,1.0,1.8033,2.29548,-6.75711,14.5693,0.875,1.50616,1.55809,9.49979,6.64029,1.0,1.82893,2.31567,-6.80849,14.5128,0.875,1.47809,1.53098,5.39152,5.93003,5.93003,6.82028,8.11493,8.77068,9.49979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.44154,-7.60788,-7.58204,-7.36146,-7.02235,-6.81003,-6.76541,0.791667,0.875,0.875,0.875,0.875,0.875,0.875,11.6925,-9999,11.4812,0.107674,9.70008,9.70008,11.4546,11.7208,11.7663,11.8254,11.8955,12.4068,-9999,11.816,0.129391,10.6074,10.6074,10.6615,12.2911,12.3022,12.4068,12.5589,13.3891,12.6088,11.3084,0.458157,5.6582,6.6217,9.08164,12.2292,13.3891,14.0432,14.7589,11.1897,11.1172,10.2385,0.27089,6.95524,7.69685,8.81635,10.4936,11.2255,11.9561,12.4859,-9999,-9999
20190812,26.803,1.0,25.287,2.793,1.0,28.318,3.302,1.0,25.85,23.983,1.295,27.717,3.203,26.803,1.0,25.287,2.793,1.0,28.318,3.302,1.0,398.744,205.911,1.0,150.778,205.911,1.0,-9999,-9999,416.677,416.677,0.0,484.676,1.0,482.046,484.676,1.0,6.398,1.0,4.469,6.398,1.0,98.936,98.942,1.0,0.97,0.97,0.0,1.101,1.431,0.729167,0.20283165714285714,0.7291666666666666,146.97848541666667,1.0,439.75489583333336,1.0,404.001,1.0,25.178,1.0,-9999,-9999,94.175,-9999,-9999,-9999,-9999,6.78853,-9999,22.9373,-9999,-9999,-9999,-9999,2.09221,-9999,-9999,-9999,24,24,24,24,-0.783232,0.895833,1.21685,1.55752,-0.818877,0.895833,1.22276,1.56214,-1.70257,0.896354,0.151415,-3.36244,-2.76325,-2.38089,-1.46369,-1.22906,-0.818877,-0.320075,0.979167,0.916667,0.895833,0.895833,0.916667,0.895833,0.791667,8.24782,3.0545,0.833333,1.94178,2.657,-9.75734,9.86173,0.958333,1.31514,1.33317,8.11569,2.95453,0.833333,1.9479,2.66148,-9.69391,9.86111,0.958333,1.32638,1.34427,3.23374,4.53398,5.2732,6.93638,7.51194,8.16117,9.18796,0.958333,0.875,0.833333,0.833333,0.875,0.791667,0.916667,-10.1913,-10.1512,-9.96555,-9.8544,-9.75147,-9.71415,-9.48952,1.0,1.0,1.0,0.958333,0.958333,1.0,1.0,11.8416,-9999,11.7265,0.134174,9.59773,9.59773,11.7202,11.8416,12.0519,12.1642,12.6642,13.4295,-9999,12.8603,0.148039,10.7666,10.7666,11.8125,13.2192,13.4295,13.4455,13.4894,15.5721,14.3711,12.6576,0.538813,5.37724,7.98838,10.385,13.873,15.1573,15.8796,16.4685,13.0561,12.7836,11.81,0.294465,7.95164,9.59943,10.3472,12.1124,13.2235,13.7097,14.21,-9999,-9999
20190813,25.155,1.0,23.677,0.915,1.0,26.633,1.95,1.0,25.33,23.449,0.513,27.211,2.582,25.155,1.0,23.677,0.915,1.0,26.633,1.95,1.0,399.685,122.401,1.0,160.335,122.401,1.0,-9999,-9999,416.668,416.668,0.0,485.103,1.0,482.04,485.103,1.0,2.554,1.0,3.923,2.554,1.0,98.963,98.983,1.0,0.461,0.461,0.0,0.961,1.196,1.0,0.14898933333333333,1.0,68.48825000000001,1.0,259.8125,1.0,430.126,1.0,25.061,1.0,-9999,-9999,53.2015,-9999,-9999,-9999,-9999,4.56552,-9999,6.45324,-9999,-9999,-9999,-9999,1.205,-9999,-9999,-9999,24,24,24,24,1.91697,1.0,1.23587,1.62493,1.78419,1.0,1.23345,1.62309,0.565851,0.973958,0.140935,-0.792946,-0.620657,-0.162617,0.72855,1.1245,1.48935,1.91697,0.958333,0.9375,0.958333,1.0,1.0,1.0,1.0,7.85598,0.582129,1.0,1.70764,2.07548,-4.16141,13.7569,1.0,1.66053,1.8671,7.66305,0.507518,1.0,1.72202,2.08733,-4.22439,13.6992,1.0,1.63885,1.84785,4.40018,4.83062,5.20175,6.29358,6.95626,7.18993,7.85598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.22276,-6.02681,-5.71126,-5.09045,-4.44222,-4.31951,-4.16141,0.791667,0.875,0.916667,1.0,1.0,1.0,1.0,9.0242,-9999,9.09531,0.166255,7.20582,7.20582,8.51891,9.04474,9.17193,10.5094,10.7161,9.74146,-9999,8.88363,0.116089,7.99877,7.99877,8.16526,8.95121,9.6654,9.74146,9.8436,13.0416,12.7024,11.2873,0.456267,4.55896,7.55129,10.0073,12.4552,13.27,13.4629,13.8603,9.74317,9.83192,9.15394,0.212167,5.95103,7.90593,8.13676,9.39555,10.1653,10.4165,10.5995,-9999,-9999
20190814,23.795,0.9375,22.815,1.592,1.0,24.776,2.172,0.875,24.491,23.236,1.129,25.746,2.39,23.677,0.9375,22.815,1.592,1.0,24.54,2.077,0.875,400.63,117.586,0.9375,158.83,110.882,0.9375,-9999,-9999,419.122,419.122,0.0,473.9,0.9375,483.668,474.446,0.9375,1.672,0.9375,3.153,1.52,0.9375,99.111,99.13,0.354167,1.206,1.206,0.0,1.103,1.221,0.791667,0.18034644736842106,0.7916666666666666,41.97598139534884,0.8958333333333334,157.39000000000001,0.8958333333333334,428.408,0.916667,24.859,1.0,-9999,-9999,48.1984,-9999,-9999,-9999,-9999,4.90749,-9999,10.9918,-9999,-9999,-9999,-9999,1.43249,-9999,-9999,-9999,24,24,24,24,1.28972,0.8125,1.16942,1.41159,1.18331,0.8125,1.17492,1.41615,0.689894,0.808854,0.114936,-0.778063,-0.381163,0.275988,0.964159,1.17759,1.20003,1.3583,0.770833,0.8125,0.8125,0.770833,0.8125,0.833333,0.833333,6.67911,1.08952,1.0,1.69,1.74496,-4.19345,10.9541,0.625,1.49119,1.75538,6.50386,1.22617,1.0,1.71036,1.76469,-4.22326,10.9283,0.625,1.48399,1.74927,3.72733,5.81009,5.94347,6.19804,6.47186,6.67911,6.73803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.64437,-5.71299,-5.41156,-4.27995,-3.98076,-3.86072,-3.8038,0.458333,0.583333,0.625,0.625,0.666667,0.666667,0.666667,6.34708,-9999,6.6317,0.245201,5.03568,5.03568,5.45316,6.35209,6.38313,8.42416,9.86055,6.11897,-9999,5.9988,0.241123,4.33078,4.33078,4.489,6.10041,6.11897,7.4345,9.11302,9.77188,10.6408,9.51812,0.350766,4.20373,6.32056,8.85318,10.2354,10.9075,11.2524,11.5808,8.57408,9.10874,8.42126,0.18335,5.47544,7.53784,7.74098,8.59753,9.24455,9.35987,9.84055,-9999,-9999
20190815,24.97,1.0,23.876,2.252,1.0,26.063,2.876,1.0,24.712,22.983,1.616,26.441,2.55,24.97,1.0,23.876,2.252,1.0,26.063,2.876,1.0,401.577,212.07,1.0,176.077,212.07,1.0,-9999,-9999,406.557,406.557,0.0,467.128,1.0,475.333,467.128,1.0,6.599,1.0,5.355,6.599,1.0,99.149,99.149,0.0,0.211,0.211,0.0,1.79,1.519,1.0,0.24144520833333336,1.0,132.64030416666665,1.0,409.5619791666666,1.0,418.321,0.979167,24.572,1.0,-9999,-9999,90.0165,-9999,-9999,-9999,-9999,5.97859,-9999,20.7354,-9999,-9999,-9999,-9999,1.97878,-9999,-9999,-9999,24,24,24,24,-2.70632,0.729167,1.17972,1.38538,-2.77443,0.729167,1.1782,1.38409,-2.9635,0.721875,0.125997,-4.44049,-3.66225,-3.47345,-3.17119,-2.33019,-2.2096,-2.06507,0.770833,0.75,0.75,0.729167,0.645833,0.729167,0.708333,5.86157,3.70096,1.0,1.66882,2.21132,-11.0775,11.3189,0.458333,1.5442,1.57479,5.57675,3.89969,1.0,1.67443,2.21556,-10.9239,11.6385,0.458333,1.53379,1.56458,2.93047,4.14896,4.44618,4.96689,6.57818,7.05067,7.56001,1.0,1.0,1.0,1.0,0.833333,0.833333,0.833333,-11.7526,-11.5416,-11.4886,-11.2495,-11.029,-10.9239,-10.7385,0.5,0.458333,0.541667,0.5,0.541667,0.458333,0.458333,4.52991,-9999,5.1133,0.375488,3.14169,3.14169,3.14956,4.53878,4.59396,7.42665,10.4552,6.74989,-9999,7.18454,0.295787,5.45079,5.45079,5.47358,6.68794,7.21472,9.7601,10.7903,8.68831,10.5633,9.17392,0.310862,4.55731,6.82831,8.43439,9.67595,10.4765,10.5744,11.0815,10.2953,10.8652,10.314,0.212541,7.31576,9.19112,9.50636,10.4646,11.2747,11.7435,12.141,-9999,-9999
20190816,25.649,0.9375,24.523,1.598,1.0,26.775,2.275,0.875,24.758,23.301,1.194,26.216,1.785,25.629,0.9375,24.523,1.598,1.0,26.736,2.267,0.875,402.526,149.189,0.9375,92.554,133.798,0.9375,-9999,-9999,410.424,410.424,0.0,484.578,0.9375,477.898,485.16,0.9375,5.395,0.9375,2.992,5.131,0.9375,99.194,99.192,0.583333,0.781,0.781,0.0,1.358,0.88,0.9375,0.13676962222222222,0.9375,59.1897558139535,0.8958333333333334,209.79520930232562,0.8958333333333334,414.428,1.0,24.593,1.0,-9999,-9999,60.5201,-9999,-9999,-9999,-9999,5.04844,-9999,6.10796,-9999,-9999,-9999,-9999,1.25662,-9999,-9999,-9999,24,24,24,24,-0.845617,0.979167,1.24799,1.36087,-0.964974,0.979167,1.24929,1.36206,-1.43592,0.911979,0.141556,-3.15057,-2.05032,-1.81249,-1.49671,-1.0925,-0.964974,-0.845617,0.895833,0.979167,0.895833,0.979167,0.8125,0.979167,0.979167,6.18818,2.20167,1.0,1.70473,2.03829,-7.81793,9.60389,0.958333,1.69679,1.81727,5.91217,2.29556,1.0,1.72467,2.055,-7.77196,9.58092,0.958333,1.68009,1.80169,0.816589,3.67743,3.88452,4.67919,5.10259,5.91217,6.18818,0.916667,0.875,1.0,0.875,1.0,1.0,1.0,-8.23055,-8.05635,-7.97965,-7.70725,-6.88866,-6.75502,-6.54938,0.958333,0.958333,0.958333,0.958333,0.875,0.791667,0.75,2.42065,-9999,3.3556,0.509218,0.68659,0.68659,0.687845,2.4264,2.46204,6.44393,10.6916,3.54021,-9999,4.21595,0.362634,2.07567,2.07567,2.11997,3.54021,3.91819,7.79539,8.38757,6.91346,9.93213,8.34104,0.278697,4.73617,6.67802,7.31061,8.51622,9.81808,10.1134,10.4703,7.12817,8.32736,7.65822,0.155414,5.42117,7.12817,7.2304,7.63281,8.32854,8.63776,8.80814,-9999,-9999
20190817,26.653,1.0,25.123,1.876,1.0,28.184,3.206,1.0,26.102,24.49,1.837,27.714,3.516,26.653,1.0,25.123,1.876,1.0,28.184,3.206,1.0,403.477,185.855,1.0,199.48,185.855,1.0,-9999,-9999,404.512,404.512,0.0,487.616,1.0,473.976,487.616,1.0,7.17,1.0,6.323,7.17,1.0,99.074,99.074,1.0,0.254,0.254,0.0,1.054,1.002,1.0,0.1218303125,1.0,118.32212291666667,1.0,371.5762916666666,1.0,415.66,1.0,25.049,1.0,-9999,-9999,81.2502,-9999,-9999,-9999,-9999,4.94587,-9999,13.2167,-9999,-9999,-9999,-9999,1.58103,-9999,-9999,-9999,24,24,24,24,-0.602856,0.958333,1.24927,1.68049,-0.575202,0.916667,1.2458,1.67791,-1.46096,0.902604,0.155956,-2.87773,-2.82319,-2.56179,-1.47262,-0.636494,-0.575202,-0.200867,0.875,0.958333,0.958333,0.958333,0.854167,0.916667,0.6875,5.52241,2.31054,1.0,1.78865,2.72551,-6.68429,8.77889,0.916667,1.61177,1.63257,5.24757,2.291,1.0,1.77553,2.71692,-6.35615,8.5529,0.833333,1.61629,1.63703,1.28081,1.40944,1.78051,3.90393,5.20112,5.52241,5.8001,0.916667,1.0,1.0,1.0,0.875,1.0,0.916667,-7.98529,-6.88724,-6.85056,-6.73922,-6.43953,-6.36766,-6.26154,0.708333,0.916667,0.916667,0.833333,0.833333,0.833333,0.833333,0.372781,-9999,2.29946,0.604672,0.331607,0.331607,0.372781,0.411664,0.712373,6.20072,11.1529,0.762144,-9999,2.88985,0.522754,0.7608,0.7608,0.762144,1.35864,1.99617,7.14749,9.93127,5.88355,9.47784,7.85684,0.295056,4.96524,5.68272,5.88355,8.02686,9.41597,9.88362,9.94069,7.08022,8.0791,7.55151,0.154524,5.47367,6.76832,7.06123,7.39713,8.22393,8.51545,8.71165,-9999,-9999
20190818,27.654,1.0,25.826,2.274,1.0,29.482,2.988,1.0,26.967,24.984,1.568,28.95,3.056,27.654,1.0,25.826,2.274,1.0,29.482,2.988,1.0,404.427,239.665,1.0,196.816,239.665,1.0,-9999,-9999,411.297,411.297,0.0,475.231,1.0,478.477,475.231,1.0,8.713,1.0,6.997,8.713,1.0,98.983,99.002,1.0,1.888,1.888,0.0,1.062,1.259,1.0,0.16587041666666666,1.0,162.93093125,1.0,480.17977083333335,1.0,418.73,1.0,25.343,1.0,-9999,-9999,95.6727,-9999,-9999,-9999,-9999,5.16298,-9999,19.4452,-9999,-9999,-9999,-9999,1.92367,-9999,-9999,-9999,24,24,24,24,-3.90678,0.9375,1.50742,1.66277,-3.86553,0.916667,1.49923,1.65535,-3.88861,0.873958,0.16248,-5.70905,-4.53653,-4.22772,-3.94289,-3.42275,-3.13297,-2.86289,0.854167,0.8125,0.9375,0.9375,0.770833,0.75,0.770833,2.3519,7.67933,1.0,2.33076,2.84187,-9.88141,8.42864,0.875,1.73436,1.74239,2.3519,7.67933,1.0,2.24909,2.77528,-9.80192,8.4718,0.833333,1.81399,1.82167,-1.16616,0.85582,1.78285,2.31206,3.65767,4.10776,4.60877,0.916667,0.791667,1.0,1.0,1.0,0.75,0.75,-10.9426,-10.1362,-9.97897,-9.90648,-9.87429,-9.80192,-9.75669,0.791667,0.791667,0.875,0.875,0.791667,0.833333,0.833333,0.0319374,-9999,2.48442,0.612447,0.0319374,0.0319374,0.318529,0.413972,1.67491,5.93026,11.5879,3.18649,-9999,5.34217,0.508296,3.18649,3.18649,3.25017,3.83672,4.80015,9.96823,11.7262,5.386,8.86678,7.51824,0.339306,3.62716,5.23889,5.386,7.66722,9.30064,9.57315,10.2058,7.14155,8.49803,7.94988,0.181129,6.07806,6.38989,7.12729,7.93535,8.77331,9.10651,9.47947,-9999,-9999
20190819,27.77,1.0,25.585,1.235,1.0,29.954,3.041,1.0,26.971,24.59,1.67,29.352,2.983,27.77,1.0,25.585,1.235,1.0,29.954,3.041,1.0,405.378,233.745,1.0,206.54,233.745,1.0,-9999,-9999,408.558,408.558,0.0,483.172,1.0,476.66,483.172,1.0,8.994,1.0,7.321,8.994,1.0,98.967,98.969,1.0,0.545,0.545,0.0,1.314,1.537,0.979167,0.1849367659574468,0.9791666666666666,156.0584375,1.0,478.4930625,1.0,425.972,1.0,25.37,1.0,-9999,-9999,100.905,-9999,-9999,-9999,-9999,6.09798,-9999,22.9733,-9999,-9999,-9999,-9999,2.37007,-9999,-9999,-9999,24,24,24,24,-2.23465,1.0,1.39995,1.66941,-2.23465,1.0,1.37281,1.64672,-2.46961,0.926042,0.18118,-4.54027,-3.52219,-3.19243,-2.34222,-1.82489,-1.70331,-1.06214,0.8125,0.875,0.854167,0.9375,1.0,1.0,0.666667,2.79309,2.14152,1.0,1.81751,2.73956,-7.09992,8.64268,1.0,1.99412,2.01684,2.79309,2.14152,1.0,1.76937,2.70786,-7.09992,8.64268,1.0,1.96714,1.99016,-0.662611,-0.33892,0.388559,2.47383,3.58958,3.76076,5.22651,0.75,0.833333,0.958333,1.0,1.0,1.0,1.0,-7.96906,-7.13579,-7.10667,-7.05915,-6.9075,-6.53207,-6.44517,0.833333,1.0,1.0,1.0,1.0,0.916667,0.916667,0.862713,-9999,2.92233,0.567224,0.768315,0.768315,0.777589,0.862713,2.60445,5.43815,11.5472,3.66632,-9999,5.65382,0.374499,3.35924,3.35924,3.66632,4.74872,6.63225,7.85522,10.3215,5.25374,7.70784,7.07156,0.29859,3.86217,4.68137,5.53702,7.1763,8.32598,8.54672,10.0838,6.59755,7.70579,7.31276,0.153309,5.60547,5.88079,6.59755,7.42437,7.90259,8.22671,8.85115,-9999,-9999
20190820,27.391,1.0,25.634,2.625,1.0,29.149,3.332,1.0,26.24,24.284,1.593,28.196,3.039,27.391,1.0,25.634,2.625,1.0,29.149,3.332,1.0,406.327,238.122,1.0,157.928,238.122,1.0,-9999,-9999,415.098,415.098,0.0,477.806,1.0,480.998,477.806,1.0,7.69,1.0,4.903,7.69,1.0,99.052,99.043,1.0,9.758,9.758,0.0,1.497,1.369,1.0,0.17478220833333333,1.0,159.477275,1.0,470.1931875,1.0,427.119,1.0,25.234,1.0,-9999,-9999,95.8768,-9999,-9999,-9999,-9999,5.2037,-9999,18.6073,-9999,-9999,-9999,-9999,1.85091,-9999,-9999,-9999,24,24,24,23,-2.77319,0.916667,1.19412,1.36883,-2.72623,0.895833,1.1495,1.33009,-2.57313,0.844792,0.128519,-3.60567,-3.22895,-3.00776,-2.77319,-2.4169,-1.89063,-0.838023,0.770833,0.916667,0.916667,0.916667,0.75,0.916667,0.916667,3.44146,2.39849,1.0,1.78156,2.1722,-8.78621,8.16311,0.833333,1.4399,1.57411,3.44146,2.39849,1.0,1.69633,2.10286,-8.69571,8.18207,0.791667,1.41091,1.54764,2.52935,2.96798,3.03007,3.37737,4.38309,5.4535,6.98067,1.0,1.0,0.791667,1.0,0.75,0.791667,1.0,-10.1319,-9.74272,-8.85717,-8.7648,-8.69571,-8.47067,-8.38253,0.791667,0.75,0.833333,0.833333,0.791667,0.75,0.75,2.0025,-9999,3.55157,0.492286,1.28421,1.28421,1.29047,2.16078,3.4992,4.83558,11.2553,4.08736,-9999,5.82452,0.399648,2.9882,2.9882,3.70737,5.14965,6.97904,7.57967,10.9332,5.65682,6.26598,6.68589,0.182365,4.33308,5.62403,5.91103,6.3847,7.47858,7.76769,8.39672,8.33526,8.60784,8.70558,0.0744734,7.61668,8.19766,8.43429,8.67823,8.92891,9.27656,9.34564,-9999,-9999
